timestamp,consumer_number,meter_id,tariff_category,supply_phase,frequency_hz,region_code,dwelling_type,num_occupants,house_area_sqft,connected_load_kw,temperature_c,humidity_pct,voltage_v,current_a,power_factor,real_power_kw,consumption_interval_kwh,cumulative_energy_kwh
2026-08-15T18:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.002,IN_KL_ERN,Independent House,2,1320,4.5,30.6,62.92,232.3,2.316,0.948,0.51,0.1276,2337.8567
2026-08-15T18:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.001,IN_KL_ERN,Independent House,2,1320,4.5,31.64,63.75,230.63,2.521,0.929,0.54,0.135,2337.9916
2026-08-15T19:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.022,IN_KL_ERN,Independent House,2,1320,4.5,31.06,65.68,230.06,2.284,0.908,0.477,0.1192,2338.1109
2026-08-15T19:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.016,IN_KL_ERN,Independent House,2,1320,4.5,31.1,63.8,234.25,2.676,0.904,0.567,0.1417,2338.2526
2026-08-15T19:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.01,IN_KL_ERN,Independent House,2,1320,4.5,31.94,65.68,232.36,2.401,0.918,0.512,0.1281,2338.3806
2026-08-15T19:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.015,IN_KL_ERN,Independent House,2,1320,4.5,31.04,62.78,231.35,2.39,0.897,0.496,0.124,2338.5047
2026-08-15T20:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.996,IN_KL_ERN,Independent House,2,1320,4.5,30.76,67.62,226.59,2.59,0.93,0.546,0.1364,2338.6411
2026-08-15T20:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.98,IN_KL_ERN,Independent House,2,1320,4.5,30.59,68.06,229.32,6.819,0.931,1.456,0.364,2339.0051
2026-08-15T20:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.045,IN_KL_ERN,Independent House,2,1320,4.5,30.78,64.79,230.88,2.17,0.961,0.481,0.1204,2339.1254
2026-08-15T20:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.014,IN_KL_ERN,Independent House,2,1320,4.5,31.58,63.81,225.62,2.597,0.891,0.522,0.1306,2339.256
2026-08-15T21:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.05,IN_KL_ERN,Independent House,2,1320,4.5,30.68,65.39,232.03,2.344,0.89,0.484,0.121,2339.377
2026-08-15T21:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.017,IN_KL_ERN,Independent House,2,1320,4.5,31.25,65.2,230.27,2.532,0.902,0.526,0.1315,2339.5085
2026-08-15T21:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.999,IN_KL_ERN,Independent House,2,1320,4.5,31.31,66.44,231.21,2.586,0.904,0.54,0.1351,2339.6436
2026-08-15T21:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.988,IN_KL_ERN,Independent House,2,1320,4.5,30.61,65.22,227.64,2.433,0.881,0.488,0.122,2339.7656
2026-08-15T22:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.011,IN_KL_ERN,Independent House,2,1320,4.5,30.94,62.99,231.54,2.587,0.929,0.556,0.1391,2339.9047
2026-08-15T22:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.988,IN_KL_ERN,Independent House,2,1320,4.5,30.88,63.93,227.89,2.816,0.885,0.568,0.1421,2340.0468
2026-08-15T22:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.041,IN_KL_ERN,Independent House,2,1320,4.5,30.76,65.22,234.24,0.324,0.932,0.071,0.0177,2340.0645
2026-08-15T22:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.957,IN_KL_ERN,Independent House,2,1320,4.5,30.47,68.3,229.29,0.472,0.913,0.099,0.0247,2340.0891
2026-08-15T23:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.975,IN_KL_ERN,Independent House,2,1320,4.5,29.49,66.47,232.4,0.347,0.875,0.071,0.0176,2340.1068
2026-08-15T23:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.955,IN_KL_ERN,Independent House,2,1320,4.5,29.56,71.18,234.74,0.602,0.904,0.128,0.032,2340.1387
2026-08-15T23:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.993,IN_KL_ERN,Independent House,2,1320,4.5,29.61,75.57,230.89,0.287,0.944,0.063,0.0157,2340.1544
2026-08-15T23:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.915,IN_KL_ERN,Independent House,2,1320,4.5,29.77,71.87,228.71,0.413,0.907,0.086,0.0214,2340.1758
2026-08-15T00:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.998,IN_KL_TVM,Villa,5,2300,7,29.92,76.15,224.59,0.61,0.909,0.125,0.0311,2515.9289
2026-08-15T00:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.009,IN_KL_TVM,Villa,5,2300,7,28.75,73.37,230.54,0.752,0.922,0.16,0.0399,2515.9688
2026-08-15T00:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50,IN_KL_TVM,Villa,5,2300,7,29.91,71.76,233.57,0.595,0.925,0.128,0.0321,2516.0009
2026-08-15T00:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.951,IN_KL_TVM,Villa,5,2300,7,29.19,74.7,233.51,0.676,0.952,0.15,0.0376,2516.0385
2026-08-15T01:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.978,IN_KL_TVM,Villa,5,2300,7,27.87,72.89,227.85,0.551,0.889,0.112,0.0279,2516.0664
2026-08-15T01:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.998,IN_KL_TVM,Villa,5,2300,7,28.26,80.82,231.35,0.718,0.91,0.151,0.0378,2516.1042
2026-08-15T01:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.003,IN_KL_TVM,Villa,5,2300,7,28.45,77.17,230.69,0.523,0.936,0.113,0.0282,2516.1325
2026-08-15T01:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.002,IN_KL_TVM,Villa,5,2300,7,28.38,78.81,231.3,0.824,0.919,0.175,0.0438,2516.1762
2026-08-15T02:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.989,IN_KL_TVM,Villa,5,2300,7,28.53,79.87,229.85,0.513,0.912,0.108,0.0269,2516.2031
2026-08-15T02:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.002,IN_KL_TVM,Villa,5,2300,7,27.6,74.88,227.75,0.825,0.887,0.167,0.0417,2516.2447
2026-08-15T02:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.973,IN_KL_TVM,Villa,5,2300,7,27.35,79.01,229.92,0.499,0.913,0.105,0.0262,2516.2709
2026-08-15T02:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.018,IN_KL_TVM,Villa,5,2300,7,27.88,81.24,230.94,0.855,0.881,0.174,0.0435,2516.3144
2026-08-15T03:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.993,IN_KL_TVM,Villa,5,2300,7,27.39,81.74,231.23,0.81,0.932,0.174,0.0436,2516.358
2026-08-15T03:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.044,IN_KL_TVM,Villa,5,2300,7,27.11,82.17,229.95,0.67,0.904,0.139,0.0348,2516.3928
2026-08-15T03:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.052,IN_KL_TVM,Villa,5,2300,7,27.52,79.98,228.18,0.797,0.897,0.163,0.0408,2516.4336
2026-08-15T03:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.991,IN_KL_TVM,Villa,5,2300,7,27.19,85.17,230.31,0.692,0.911,0.145,0.0363,2516.4699
2026-08-15T04:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.987,IN_KL_TVM,Villa,5,2300,7,26.3,86.69,232.22,0.646,0.881,0.132,0.033,2516.5029
2026-08-15T04:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.982,IN_KL_TVM,Villa,5,2300,7,26.64,83.9,227.65,0.654,0.904,0.135,0.0336,2516.5366
2026-08-15T04:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.014,IN_KL_TVM,Villa,5,2300,7,26.52,84.71,229.49,0.458,0.933,0.098,0.0245,2516.5611
2026-08-15T04:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.003,IN_KL_TVM,Villa,5,2300,7,26.79,82.91,230.19,0.61,0.938,0.132,0.0329,2516.594
2026-08-15T05:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.006,IN_KL_TVM,Villa,5,2300,7,26.35,85.39,228.41,0.737,0.873,0.147,0.0367,2516.6307
2026-08-15T05:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.037,IN_KL_TVM,Villa,5,2300,7,25.71,90.61,226.48,0.716,0.918,0.149,0.0372,2516.668
2026-08-15T05:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.989,IN_KL_TVM,Villa,5,2300,7,26.17,85.41,225.67,2.606,0.894,0.526,0.1315,2516.7994
2026-08-15T05:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.982,IN_KL_TVM,Villa,5,2300,7,27.22,85.79,227.85,2.904,0.867,0.574,0.1435,2516.9429
2026-08-15T06:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.986,IN_KL_TVM,Villa,5,2300,7,26.37,87.32,237.48,2.311,0.898,0.493,0.1232,2517.0662
2026-08-15T06:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.02,IN_KL_TVM,Villa,5,2300,7,26.58,87.93,232.9,2.592,0.93,0.561,0.1403,2517.2065
2026-08-15T06:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.977,IN_KL_TVM,Villa,5,2300,7,25.77,86.04,229.15,2.618,0.945,0.567,0.1417,2517.3482
2026-08-15T06:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.997,IN_KL_TVM,Villa,5,2300,7,24.97,90.43,232.44,2.773,0.907,0.585,0.1462,2517.4944
2026-08-15T07:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.976,IN_KL_TVM,Villa,5,2300,7,25.86,86.86,227.83,2.445,0.897,0.5,0.125,2517.6194
2026-08-15T07:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.994,IN_KL_TVM,Villa,5,2300,7,25.67,86.74,230.37,2.68,0.9,0.556,0.139,2517.7584
2026-08-15T07:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.059,IN_KL_TVM,Villa,5,2300,7,26.12,88.01,230.38,2.165,0.933,0.465,0.1163,2517.8747
2026-08-15T07:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.016,IN_KL_TVM,Villa,5,2300,7,25.86,91.06,228.09,2.638,0.909,0.547,0.1367,2518.0113
2026-08-15T08:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.97,IN_KL_TVM,Villa,5,2300,7,26.06,83.94,231.91,2.623,0.9,0.548,0.1369,2518.1482
2026-08-15T08:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.933,IN_KL_TVM,Villa,5,2300,7,25.56,91.51,230.69,2.365,0.878,0.479,0.1198,2518.268
2026-08-15T08:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.979,IN_KL_TVM,Villa,5,2300,7,25.53,87.2,232.42,0.642,0.927,0.138,0.0346,2518.3026
2026-08-15T08:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.996,IN_KL_TVM,Villa,5,2300,7,25.71,88.07,231.66,0.643,0.906,0.135,0.0337,2518.3364
2026-08-15T09:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.995,IN_KL_TVM,Villa,5,2300,7,26.72,86.63,227.56,1.353,0.93,0.286,0.0716,2518.4079
2026-08-15T09:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.046,IN_KL_TVM,Villa,5,2300,7,26.24,85.52,228.19,1.514,0.855,0.295,0.0738,2518.4818
2026-08-15T09:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.989,IN_KL_TVM,Villa,5,2300,7,26.73,85.21,231,1.268,0.932,0.273,0.0683,2518.55
2026-08-15T09:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.044,IN_KL_TVM,Villa,5,2300,7,26.07,86.67,229.58,1.492,0.913,0.313,0.0782,2518.6282
2026-08-15T10:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.017,IN_KL_TVM,Villa,5,2300,7,26,84.31,228.99,1.209,0.977,0.27,0.0676,2518.6958
2026-08-15T10:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.015,IN_KL_TVM,Villa,5,2300,7,27.03,81.64,229.93,1.265,0.918,0.267,0.0668,2518.7626
2026-08-15T10:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.065,IN_KL_TVM,Villa,5,2300,7,26.88,84.52,230.72,1.234,0.964,0.274,0.0686,2518.8312
2026-08-15T10:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.006,IN_KL_TVM,Villa,5,2300,7,26.74,87.3,231.4,1.339,0.892,0.276,0.0691,2518.9003
2026-08-15T11:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.937,IN_KL_TVM,Villa,5,2300,7,27.99,84.49,229.48,1.281,0.942,0.277,0.0692,2518.9695
2026-08-15T11:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.983,IN_KL_TVM,Villa,5,2300,7,26.23,84.22,230.57,1.45,0.903,0.302,0.0755,2519.045
2026-08-15T11:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.051,IN_KL_TVM,Villa,5,2300,7,27.33,80.61,229.79,2.324,0.923,0.493,0.1232,2519.1682
2026-08-15T11:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50,IN_KL_TVM,Villa,5,2300,7,27.67,83.02,230.76,5.834,0.889,1.197,0.2991,2519.4673
2026-08-15T12:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.014,IN_KL_TVM,Villa,5,2300,7,27.77,82.92,226.67,2.204,0.937,0.468,0.1171,2519.5844
2026-08-15T12:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.994,IN_KL_TVM,Villa,5,2300,7,27.67,78.3,230.64,2.6,0.89,0.534,0.1335,2519.7179
2026-08-15T12:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.992,IN_KL_TVM,Villa,5,2300,7,28.33,75.83,227.7,2.441,0.893,0.497,0.1241,2519.842
2026-08-15T12:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.028,IN_KL_TVM,Villa,5,2300,7,28.57,81.26,231.07,2.674,0.873,0.54,0.1349,2519.9769
2026-08-15T13:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.99,IN_KL_TVM,Villa,5,2300,7,28.27,80.19,228.19,3.845,0.889,0.78,0.1949,2520.1718
2026-08-15T13:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.989,IN_KL_TVM,Villa,5,2300,7,27.54,72.03,230.71,3.236,0.898,0.67,0.1675,2520.3394
2026-08-15T13:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.957,IN_KL_TVM,Villa,5,2300,7,28.39,75.12,228.9,3.089,0.918,0.649,0.1622,2520.5016
2026-08-15T13:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.039,IN_KL_TVM,Villa,5,2300,7,27.97,75.59,227.8,2.762,0.94,0.592,0.1479,2520.6495
2026-08-15T14:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.01,IN_KL_TVM,Villa,5,2300,7,28.67,70.98,230.42,1.827,0.952,0.401,0.1002,2520.7497
2026-08-15T14:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.976,IN_KL_TVM,Villa,5,2300,7,28.48,75.9,229.61,2.628,0.94,0.567,0.1418,2520.8915
2026-08-15T14:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.982,IN_KL_TVM,Villa,5,2300,7,29.39,73.54,234.87,1.987,0.876,0.409,0.1022,2520.9938
2026-08-15T14:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.009,IN_KL_TVM,Villa,5,2300,7,29.35,76.79,232.18,1.91,0.925,0.41,0.1025,2521.0963
2026-08-15T15:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.005,IN_KL_TVM,Villa,5,2300,7,29.34,69.41,233.2,1.788,0.927,0.387,0.0967,2521.1929
2026-08-15T15:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.07,IN_KL_TVM,Villa,5,2300,7,30.47,72.02,226.18,1.965,0.914,0.406,0.1015,2521.2945
2026-08-15T15:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.034,IN_KL_TVM,Villa,5,2300,7,29.9,70.66,228.93,1.852,0.932,0.395,0.0988,2521.3933
2026-08-15T15:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.007,IN_KL_TVM,Villa,5,2300,7,29.54,68.65,231.5,1.746,0.931,0.376,0.0941,2521.4874
2026-08-15T16:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.961,IN_KL_TVM,Villa,5,2300,7,30.1,67.49,230.35,1.961,0.962,0.434,0.1086,2521.596
2026-08-15T16:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.951,IN_KL_TVM,Villa,5,2300,7,30.93,70.72,232.32,2.117,0.923,0.454,0.1135,2521.7094
2026-08-15T16:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.96,IN_KL_TVM,Villa,5,2300,7,30.18,67.7,233.39,1.108,0.898,0.232,0.0581,2521.7675
2026-08-15T16:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.047,IN_KL_TVM,Villa,5,2300,7,29.89,62.1,229.54,1.241,0.942,0.268,0.0671,2521.8346
2026-08-15T17:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.941,IN_KL_TVM,Villa,5,2300,7,30.56,66.07,228.07,3.818,0.905,0.788,0.197,2522.0316
2026-08-15T17:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.988,IN_KL_TVM,Villa,5,2300,7,31.03,66.72,229.19,3.44,0.942,0.743,0.1857,2522.2174
2026-08-15T17:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.025,IN_KL_TVM,Villa,5,2300,7,30.55,66.85,231.57,3.785,0.893,0.783,0.1958,2522.4131
2026-08-15T17:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.04,IN_KL_TVM,Villa,5,2300,7,30.79,68.19,234.07,3.792,0.874,0.776,0.194,2522.6072
2026-08-15T18:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.984,IN_KL_TVM,Villa,5,2300,7,31.13,69.1,231.17,3.91,0.878,0.793,0.1983,2522.8055
2026-08-15T18:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.016,IN_KL_TVM,Villa,5,2300,7,32.17,67.71,229.56,3.691,0.945,0.801,0.2002,2523.0057
2026-08-15T18:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.058,IN_KL_TVM,Villa,5,2300,7,30.61,68.71,228.22,3.324,0.972,0.737,0.1842,2523.1899
2026-08-15T18:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.005,IN_KL_TVM,Villa,5,2300,7,30.76,63.73,229.01,3.909,0.922,0.826,0.2064,2523.3963
2026-08-15T19:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.967,IN_KL_TVM,Villa,5,2300,7,31.6,65.4,224.51,4.201,0.872,0.822,0.2056,2523.6019
2026-08-15T19:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.977,IN_KL_TVM,Villa,5,2300,7,31.41,63.48,228.31,4.127,0.926,0.872,0.2181,2523.82
2026-08-15T19:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.036,IN_KL_TVM,Villa,5,2300,7,30.8,66.18,229.77,3.427,0.896,0.705,0.1763,2523.9963
2026-08-15T19:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.998,IN_KL_TVM,Villa,5,2300,7,31.14,63.64,230.74,3.566,0.912,0.75,0.1875,2524.1839
2026-08-15T20:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.984,IN_KL_TVM,Villa,5,2300,7,31.36,62.89,228.12,3.931,0.915,0.821,0.2052,2524.3891
2026-08-15T20:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.097,IN_KL_TVM,Villa,5,2300,7,30.08,65.38,227.69,4.05,0.887,0.818,0.2045,2524.5936
2026-08-15T20:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50,IN_KL_TVM,Villa,5,2300,7,31.35,65.86,227.62,4.121,0.871,0.817,0.2042,2524.7978
2026-08-15T20:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.038,IN_KL_TVM,Villa,5,2300,7,31.61,63.71,229.73,3.806,0.938,0.82,0.205,2525.0028
2026-08-15T21:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.05,IN_KL_TVM,Villa,5,2300,7,31.1,63.64,229.4,3.469,0.941,0.749,0.1872,2525.1899
2026-08-15T21:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.984,IN_KL_TVM,Villa,5,2300,7,31.22,70.58,233.59,3.512,0.928,0.762,0.1904,2525.3804
2026-08-15T21:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.972,IN_KL_TVM,Villa,5,2300,7,31.46,64.97,228.09,3.544,0.928,0.75,0.1874,2525.5678
2026-08-15T21:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.009,IN_KL_TVM,Villa,5,2300,7,30.84,67.71,233.48,3.556,0.904,0.75,0.1876,2525.7554
2026-08-15T22:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.054,IN_KL_TVM,Villa,5,2300,7,30.8,69.79,228.3,3.868,0.958,0.846,0.2115,2525.9668
2026-08-15T22:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.963,IN_KL_TVM,Villa,5,2300,7,30.75,67.61,229.03,3.826,0.899,0.787,0.1968,2526.1637
2026-08-15T22:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.012,IN_KL_TVM,Villa,5,2300,7,30.94,69.89,230.99,0.707,0.902,0.147,0.0368,2526.2005
2026-08-15T22:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.009,IN_KL_TVM,Villa,5,2300,7,30.31,72.39,233.46,0.487,0.908,0.103,0.0258,2526.2263
2026-08-15T23:00:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.957,IN_KL_TVM,Villa,5,2300,7,29.16,68.75,228.44,0.617,0.879,0.124,0.031,2526.2572
2026-08-15T23:15:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,49.969,IN_KL_TVM,Villa,5,2300,7,29.26,73.79,234.09,0.885,0.851,0.176,0.0441,2526.3013
2026-08-15T23:30:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.055,IN_KL_TVM,Villa,5,2300,7,30.1,71.35,233.74,0.638,0.92,0.137,0.0343,2526.3356
2026-08-15T23:45:00+05:30,KSEB-TVM-000011,SM-KL-011,LT-I Domestic,Single phase,50.001,IN_KL_TVM,Villa,5,2300,7,30.3,71.81,229.39,0.584,0.889,0.119,0.0298,2526.3654
2026-08-15T00:00:00+05:30,KSEB-ALP-000012,SM-KL-012,LT-I Domestic,Single phase,50.038,IN_KL_ALP,Independent House,4,1760,5.5,28.86,70.44,233.02,0.546,0.879,0.112,0.028,2627.6578
2026-08-15T00:15:00+05:30,KSEB-ALP-000012,SM-KL-012,LT-I Domestic,Single phase,49.996,IN_KL_ALP,Independent House,4,1760,5.5,28.5,72.89,230.57,0.641,0.916,0.135,0.0339,2627.6916
2026-08-15T00:30:00+05:30,KSEB-ALP-000012,SM-KL-012,LT-I Domestic,Single phase,50.009,IN_KL_ALP,Independent House,4,1760,5.5,29.52,77.11,229.42,0.598,0.944,0.129,0.0324,2627.724
2026-08-15T00:45:00+05:30,KSEB-ALP-000012,SM-KL-012,LT-I Domestic,Single phase,49.976,IN_KL_ALP,Independent House,4,1760,5.5,29.84,69.94,223.73,0.539,0.952,0.115,0.0287,2627.7527
2026-08-15T01:00:00+05:30,KSEB-ALP-000012,SM-KL-012,LT-I Domestic,Single phase,49.977,IN_KL_ALP,Independent House,4,1760,5.5,28.75,76.45,227.83,0.502,0.89,0.102,0.0254,2627.7781
2026-08-15T01:15:00+05:30,KSEB-ALP-000012,SM-KL-012,LT-I Domestic,Single phase,50.014,IN_KL_ALP,Independent House,4,1760,5.5,28.83,77.94,228.36,0.52,0.888,0.106,0.0264,2627.8045
